original_id	matched_id	similarity_score	notes
2E4J-A	2e4j_A	NA	Stage 1
2E9C-A	1jp3_A	NA	Stage 2
2EEE-A	2eee_A	NA	Stage 1
2EL9-A	2el9_A	NA	Stage 1
2ERV-A	2erv_A	NA	Stage 1
2ESB-A	2esb_A	NA	Stage 1
2ET1-A	1fi2_A	NA	Stage 2
2EVL-A	1swx_A	NA	Stage 2
2EW1-A	2ew1_A	NA	Stage 1
2EWN-A	1bia_A	NA	Stage 2
2EX6-A	2ex2_A	NA	Stage 2
2EXU-A	2exu_A	NA	Stage 1
2EXX-A	2exx_A	NA	Stage 1
2F11-A	1snt_A	NA	Stage 2
2F2P-A	2f2o_A	NA	Stage 2
2F73-A	2f73_A	NA	Stage 1
2F7K-A	2f7k_A	NA	Stage 1
2F7S-A	2f7s_A	NA	Stage 1
2F8A-A	2f8a_A	NA	Stage 1
2F8V-T	2f8v_T	NA	Stage 1
2F9G-A	2b9f_A	NA	Stage 2
2F9J-A	2f9j_A	NA	Stage 1
2F9L-A	2f9l_A	NA	Stage 1
2F9Y-B	2f9y_B	NA	Stage 1
2FBQ-A	2fbq_A	NA	Stage 1
2FEM-A	2fem_A	NA	Stage 1
2FGE-A	2fge_A	NA	Stage 1
2FHG-A	2fhg_1	NA	Stage 2
2FHY-A	2fhy_A	NA	Stage 1
2FJ9-A	2fj9_A	NA	Stage 1
2FP2-A	2f6l_A	NA	Stage 2
2FQ1-A	2fq1_A	NA	Stage 1
2FSI-A	2fsf_A	NA	Stage 2
2FV8-A	2fv8_A	NA	Stage 1
2FVL-A	2fvl_A	NA	Stage 1
2FVV-A	2fvv_A	NA	Stage 1
2FWM-X	2fwm_X	NA	Stage 1
2FYO-A	2deb_A	NA	Stage 2
2G2B-A	2g2b_A	NA	Stage 1
2G2O-A	2g1h_A	NA	Stage 2
2G3T-A	2f5i_A	NA	Stage 2
2G5W-A	1q45_A	NA	Stage 2
2G9B-A	2f33_A	NA	Stage 2
2GAE-A	2gae_A	NA	Stage 1
2GBG-A	2gbc_A	NA	Stage 2
2GDZ-A	2gdz_A	NA	Stage 1
2GF0-A	2gf0_A	NA	Stage 1
2GF5-A	2gf5_A	NA	Stage 1
2GGZ-A	2ggz_A	NA	Stage 1
2GIA-B	2gia_B	NA	Stage 1
2GJX-A	2gjx_A	NA	Stage 1
2GK9-A	2gk9_A	NA	Stage 1
2GKN-A	2gkn_A	NA	Stage 1
2GMH-A	2gmh_A	NA	Stage 1
2GO0-A	2go0_A	NA	Stage 1
2GQQ-A	2gqq_A	NA	Stage 1
2GSX-A	2gsx_A	NA	Stage 1
2GTE-A	1oof_A	NA	Stage 2
2GTP-A	2gtp_A	NA	Stage 1
2GU2-A	2gu2_A	NA	Stage 1
2H08-A	2h08_A	NA	Stage 1
2H11-A	2bzg_A	NA	Stage 2
2H31-A	2h31_A	NA	Stage 1
2H4P-A	2h4p_A	NA	Stage 1
2H63-A	2h63_A	NA	Stage 1
2H6F-A	1jcq_A	NA	Stage 2
2H8H-A	2h8h_A	NA	Stage 1
2H9P-A	2h9l_A	NA	Stage 2
2HDF-A	2hdf_A	NA	Stage 1
2HDL-A	2hdl_A	NA	Stage 1
2HE3-A	2he3_A	NA	Stage 1
2HG2-A	2hg2_A	NA	Stage 1
2HGS-A	2hgs_A	NA	Stage 1
2HH7-A	2hh7_A	NA	Stage 1
2HHI-A	2hhi_A	NA	Stage 1
2HI4-A	2hi4_A	NA	Stage 1
2HKY-A	2hky_A	NA	Stage 1
2HLD-I	2hld_1	NA	Stage 2
2HO9-A	2ho9_A	NA	Stage 1
2HQM-A	2hqm_A	NA	Stage 1
2HRB-A	2hrb_A	NA	Stage 1
2HVA-A	2hva_A	NA	Stage 1
2HW1-A	2hqq_A	NA	Stage 2
2HW4-A	2hw4_A	NA	Stage 1
2HW5-A	2hw5_A	NA	Stage 1
2HY7-A	2hy7_A	NA	Stage 1
2HYI-C	2hyi_C	NA	Stage 1
2HZA-A	1q5v_A	NA	Stage 2
2HZQ-A	2hzq_A	NA	Stage 1
2I0Q-A	1jb7_A	NA	Stage 2
2I0Q-B	2i0q_B	NA	Stage 1
2I2Q-A	2i2q_A	NA	Stage 1
2I2W-A	2i22_A	NA	Stage 2
2I3C-A	2i3c_A	NA	Stage 1
2I3T-A	2i3t_A	NA	Stage 1
2I5K-A	2i5k_A	NA	Stage 1
2I6B-A	1bx4_A	NA	Stage 2
2I99-A	2i99_A	NA	Stage 1
2IAG-A	2iag_A	NA	Stage 1
2IBU-A	2ib7_A	NA	Stage 2
2IE7-A	1g5n_A	NA	Stage 2
2IF1-A	2if1_A	NA	Stage 1
2IF4-A	2if4_A	NA	Stage 1
2IF8-A	2iew_A	NA	Stage 2
2IIF-A	2iif_A	NA	Stage 1
2IIK-A	2iik_A	NA	Stage 1
2IJA-A	2ija_A	NA	Stage 1
2ILK-A	1inr_A	NA	Stage 2
2IOQ-A	2iop_A	NA	Stage 2
2IQX-A	2iqx_A	NA	Stage 1
2IRT-A	1ilr_1	NA	Stage 2
2IS4-A	2is1_A	NA	Stage 2
2ISQ-A	2isq_A	NA	Stage 1
2IST-A	1v9f_A	NA	Stage 2
2IW3-A	2iw3_A	NA	Stage 1
2IWZ-A	2iwy_A	NA	Stage 2
2IX5-A	2ix5_A	NA	Stage 1
2IYT-A	2iyq_A	NA	Stage 2
2J04-A	2j04_A	NA	Stage 1
2J1L-A	2j1l_A	NA	Stage 1
2J28-9	2j28_9	NA	Stage 1
2J3K-A	2j3h_A	NA	Stage 2
2J4E-A	2car_A	NA	Stage 2
2J5V-A	2j5t_A	NA	Stage 2
2J91-A	2j91_A	NA	Stage 1
2JAY-A	2jay_A	NA	Stage 1
2JDX-A	2jdx_A	NA	Stage 1
2JKT-M	2bp5_M	NA	Stage 2
2JLP-A	2jlp_A	NA	Stage 1
2JO1-A	2jo1_A	NA	Stage 1
2JOO-A	2joo_A	NA	Stage 1
2JP3-A	2jp3_A	NA	Stage 1
2JQ3-A	2jq3_A	NA	Stage 1
2JRF-A	2jrf_A	NA	Stage 1
2JU0-A	1fpw_A	NA	Stage 2
2JU8-A	2ju3_A	NA	Stage 2
2JUL-A	2jul_A	NA	Stage 1
2JYO-A	1m8a_A	NA	Stage 2
2JZC-A	2jzc_A	NA	Stage 1
2K04-A	2k01_A	NA	Stage 2
2K21-A	2k21_A	NA	Stage 1
2K23-A	2k23_A	NA	Stage 1
2K3J-A	2k3j_A	NA	Stage 1
2K7N-A	2k7n_A	NA	Stage 1
2K8P-A	2k8p_A	NA	Stage 1
2KBK-A	2kbk_A	NA	Stage 1
2KC8-A	2kc8_A	NA	Stage 1
2KFW-A	2kfw_A	NA	Stage 1
2KG4-A	2kg4_A	NA	Stage 1
2KGL-A	2kgl_A	NA	Stage 1
2KHZ-A	2khz_A	NA	Stage 1
2KIN-A	2kin_A	NA	Stage 1
2KLR-A	2klr_A	NA	Stage 1
2KMW-A	2kmw_A	NA	Stage 1
2KN6-A	2kn6_A	NA	Stage 1
2KNJ-A	2knj_A	NA	Stage 1
2KOG-A	2kog_A	NA	Stage 1
2KQP-A	2kqp_A	NA	Stage 1
2KR0-A	2kr0_A	NA	Stage 1
2KS6-A	2ks6_A	NA	Stage 1
2KU2-A	2ku2_A	NA	Stage 1
2KUM-A	2kum_A	NA	Stage 1
2KV1-A	2kv1_A	NA	Stage 1
2L0P-A	2l0p_A	NA	Stage 1
2L0Y-B	2l0y_B	NA	Stage 1
2L2E-A	2l2e_A	NA	Stage 1
2L3Y-A	2l3y_A	NA	Stage 1
2L4N-A	2l4n_A	NA	Stage 1
2L7B-A	2l7b_A	NA	Stage 1
2L9C-A	2l9c_A	NA	Stage 1
2L9N-A	2l9n_A	NA	Stage 1
2LAV-A	2lav_A	NA	Stage 1
2LDX-A	2ldx_A	NA	Stage 1
2LHI-A	2lhi_A	NA	Stage 1
2LJL-A	2l9q_A	NA	Stage 2
2LM5-A	2l4h_A	NA	Stage 2
2LMS-A	2lms_A	NA	Stage 1
2LMV-A	2lmt_A	NA	Stage 2
2LQW-A	2lqn_A	NA	Stage 2
2LUC-A	2luc_A	NA	Stage 1
2LXX-A	2lxx_A	NA	Stage 1
2M0Q-A	2m0q_A	NA	Stage 1
2M0R-A	2m0r_A	NA	Stage 1
2M2A-A	2m2a_A	NA	Stage 1
2M9V-A	2m9v_A	NA	Stage 1
2MGS-A	2mgs_A	NA	Stage 1
2MGY-A	2mgy_A	NA	Stage 1
2MJW-B	2mjw_B	NA	Stage 1
2MN7-A	2mn7_A	NA	Stage 1
2MP0-B	1ggr_A	NA	Stage 2
2MP1-A	2mp1_A	NA	Stage 1
2MT6-A	2mt6_A	NA	Stage 1
2MYJ-A	2myj_A	NA	Stage 1
2MZI-A	2mze_A	NA	Stage 2
2N1A-A	1a5r_A	NA	Stage 2
2N1B-A	2n1b_A	NA	Stage 1
2N55-A	2n55_A	NA	Stage 1
2N6A-A	2n6a_A	NA	Stage 1
2N6F-A	2n6f_A	NA	Stage 1
2N99-A	2n99_A	NA	Stage 1
2ND5-A	2nd5_A	NA	Stage 1
2NDJ-A	2ndj_A	NA	Stage 1
2NLN-A	1omd_A	NA	Stage 2
2NN6-I	2nn6_I	NA	Stage 1
2NNH-A	1pq2_A	NA	Stage 2
2NOB-A	2nob_A	NA	Stage 1
2NPI-A	2npi_A	NA	Stage 1
2NQR-A	2nqr_A	NA	Stage 1
2NS2-A	2ns2_A	NA	Stage 1
2NSM-A	2nsm_A	NA	Stage 1
2NTY-C	2nty_C	NA	Stage 1
2NUP-A	2nup_A	NA	Stage 1
2NVU-B	2nvu_B	NA	Stage 1
2NVU-C	2nvu_C	NA	Stage 1
2NYA-A	2nya_A	NA	Stage 1
2NZ2-A	2nz2_A	NA	Stage 1
2O03-A	2o03_A	NA	Stage 1
2O06-A	2o05_A	NA	Stage 2
2O0B-A	2o0b_A	NA	Stage 1
2O1P-A	2o1p_A	NA	Stage 1
2O1S-A	2o1s_A	NA	Stage 1
2O20-A	2o20_A	NA	Stage 1
2O23-A	2o23_A	NA	Stage 1
2O36-A	2o36_A	NA	Stage 1
2O6X-A	2o6x_A	NA	Stage 1
2O8N-A	2dg2_A	NA	Stage 2
2O8V-B	2o8v_B	NA	Stage 1
2OAU-A	2oau_A	NA	Stage 1
2OBG-A	2obg_A	NA	Stage 1
2OBY-A	2oby_A	NA	Stage 1
2OC4-A	2a0y_A	NA	Stage 2
2OCI-A	2ocg_A	NA	Stage 2
2ODE-A	2ode_A	NA	Stage 1
2ODJ-A	2odj_A	NA	Stage 1
2OGH-A	2ogh_A	NA	Stage 1
2OHF-A	2ohf_A	NA	Stage 1
2OJW-A	2ojw_A	NA	Stage 1
2OL2-A	2ol2_A	NA	Stage 1
2OQ2-A	2oq2_A	NA	Stage 1
2OQP-A	2oqp_A	NA	Stage 1
2ORV-A	2orv_A	NA	Stage 1
2OWL-A	2owl_A	NA	Stage 1
2OWO-A	2owo_A	NA	Stage 1
2OZ5-A	1ywf_A	NA	Stage 2
2OZ6-A	2oz6_A	NA	Stage 1
2OZB-A	2ozb_A	NA	Stage 1
2OZO-A	2ozo_A	NA	Stage 1
2P01-A	2p01_A	NA	Stage 1
2P1O-B	2p1m_B	NA	Stage 2
2P27-A	2oyc_A	NA	Stage 2
2P2N-A	2p2d_A	NA	Stage 2
2P31-A	2p31_A	NA	Stage 1
2P6F-A	2p6e_A	NA	Stage 2
2P8Y-T	1n0u_A	NA	Stage 2
2PA3-A	2p9c_A	NA	Stage 2
2PAA-A	2p9q_A	NA	Stage 2
2PBO-A	2pbo_A	NA	Stage 1
2PCB-B	1akk_A	NA	Stage 2
2PE4-A	2pe4_A	NA	Stage 1
2PF4-A	2iae_A	NA	Stage 2
2PFD-A	1tt9_A	NA	Stage 2
2PFR-A	2pfr_A	NA	Stage 1
2PG7-A	2pg7_A	NA	Stage 1
2PI2-A	2pi2_A	NA	Stage 1
2PK9-B	2pk9_B	NA	Stage 1
2PLA-A	2pla_A	NA	Stage 1
2PME-A	2pme_A	NA	Stage 1
2PN7-A	2pn7_A	NA	Stage 1
2PNY-A	2pny_A	NA	Stage 1
2PQA-B	2pi2_E	NA	Stage 2
2PSW-A	2ob0_A	NA	Stage 2
2PTS-A	2pts_A	NA	Stage 1
2PUG-A	2pue_A	NA	Stage 2
2PVS-A	2pvs_A	NA	Stage 1
2PYW-A	2pyw_A	NA	Stage 1
2PZI-A	2pzi_A	NA	Stage 1
2Q16-A	2pyu_A	NA	Stage 2
2Q20-A	2q20_A	NA	Stage 1
2Q3D-A	2q3b_A	NA	Stage 2
2Q3S-A	1vk0_A	NA	Stage 2
2Q49-A	1xyg_A	NA	Stage 2
2Q4G-W	1z7x_W	NA	Stage 2
2Q4P-A	2a3q_A	NA	Stage 2
2Q5D-A	2p8q_A	NA	Stage 2
2Q7R-A	2q7m_A	NA	Stage 2
2Q8F-A	2q8f_A	NA	Stage 1
2Q8K-A	2q8k_A	NA	Stage 1
2Q98-A	2q98_A	NA	Stage 1
2QAG-C	2qag_C	NA	Stage 1
2QB6-A	2qb6_A	NA	Stage 1
2QC3-A	2qc3_A	NA	Stage 1
2QFY-A	2qfv_A	NA	Stage 2
2QJL-A	2pko_A	NA	Stage 2
2QM9-A	2q9s_A	NA	Stage 2
2QPT-A	2qpt_A	NA	Stage 1
2QRW-A	2qrw_A	NA	Stage 1
2QRY-A	2qry_A	NA	Stage 1
2QT9-A	2qt9_A	NA	Stage 1
2QTV-A	2qtv_A	NA	Stage 1
2QTY-A	2qty_A	NA	Stage 1
2QXL-A	2qxl_A	NA	Stage 1
2QZW-A	2qzw_A	NA	Stage 1
2R2Q-A	2r2q_A	NA	Stage 1
2R37-A	2r37_A	NA	Stage 1
2R3V-A	2r3v_A	NA	Stage 1
2R42-A	1kvk_A	NA	Stage 2
2R46-A	2qcu_A	NA	Stage 2
2R4U-A	2qzs_A	NA	Stage 2
2R55-A	2r55_A	NA	Stage 1
2R5G-A	2r4v_A	NA	Stage 2
2R8P-A	2r5n_A	NA	Stage 2
2R8U-A	2r8u_A	NA	Stage 1
2R92-I	1i3q_I	NA	Stage 2
2RA4-A	2ra4_A	NA	Stage 1
2RCJ-C	2rcj_C	NA	Stage 1
2RCM-A	2rcm_A	NA	Stage 1
2RCQ-A	2rcq_A	NA	Stage 1
2RD2-A	2rd2_A	NA	Stage 1
2RDU-A	2rdt_A	NA	Stage 2
2RIU-A	1tks_A	NA	Stage 2
2RKB-A	2rkb_A	NA	Stage 1
2RKN-A	2rkn_A	NA	Stage 1
2RKQ-A	2rkq_A	NA	Stage 1
2RNB-A	2rn9_A	NA	Stage 2
2RSV-A	2rsv_A	NA	Stage 1
2TMK-A	1tmk_A	NA	Stage 2
2UCZ-A	2ucz_A	NA	Stage 1
2UZZ-A	2uzz_A	NA	Stage 1
2V3J-A	2v3j_A	NA	Stage 1
2V4Y-A	2bne_A	NA	Stage 2
2V64-D	2v64_D	NA	Stage 1
2VB3-X	2vb2_X	NA	Stage 2
2VCT-A	2vct_A	NA	Stage 1
2VCV-A	1tdi_A	NA	Stage 2
2VCY-A	2vcy_A	NA	Stage 1
2VDU-B	2vdu_B	NA	Stage 1
2VG4-A	2vg2_A	NA	Stage 2
2VGQ-A	2vgq_A	NA	Stage 1
2VHY-A	2vhw_A	NA	Stage 2
2VIG-A	2vig_A	NA	Stage 1
2VM9-A	2vm9_A	NA	Stage 1
2VR2-A	2vr2_A	NA	Stage 1
2VSX-A	2vso_A	NA	Stage 2
2VUU-A	1k6i_A	NA	Stage 2
2VXO-A	2vxo_A	NA	Stage 1
2W0A-A	2w0a_A	NA	Stage 1
2W2X-A	2w2t_A	NA	Stage 2
2W4L-A	2w4l_A	NA	Stage 1
2W6I-H	2w6h_H	NA	Stage 2
2W78-A	2iah_A	NA	Stage 2
2W8P-A	2w8p_A	NA	Stage 1
2W94-A	2w94_A	NA	Stage 1
2W96-B	2w96_B	NA	Stage 1
2W99-A	2w96_A	NA	Stage 2
2WCE-A	2wce_A	NA	Stage 1
2WDT-A	2wdt_A	NA	Stage 1
2WEF-A	2wef_A	NA	Stage 1
2WIU-B	2wiu_B	NA	Stage 1
2WJR-A	2wjr_A	NA	Stage 1
2WKQ-A	2wkq_A	NA	Stage 1
2WKX-A	2bh7_A	NA	Stage 2
2WP9-C	1nek_C	NA	Stage 2
2WP9-D	1nek_D	NA	Stage 2
2WSE-E	2wsc_E	NA	Stage 2
2WSF-1	2wsc_1	NA	Stage 2
2WTB-A	2wtb_A	NA	Stage 1
2WVD-A	2wvd_A	NA	Stage 1
2WVR-A	2wvr_A	NA	Stage 1
2WVR-C	2wvr_C	NA	Stage 1
2WW9-B	2ww9_B	NA	Stage 1
2WW9-C	2ww9_C	NA	Stage 1
2WW9-L	2ww9_L	NA	Stage 1
2WWA-A	2ww9_A	NA	Stage 2
2WWB-B	2wwb_B	NA	Stage 1
2WWR-A	2gcg_A	NA	Stage 2
2WXX-A	2wxx_A	NA	Stage 1
2WXZ-C	2wxz_C	NA	Stage 1
2WYA-A	2wya_A	NA	Stage 1
2WYN-A	2jf4_A	NA	Stage 2
2X4D-A	2x4d_A	NA	Stage 1
2X6L-A	1hum_A	NA	Stage 2
2X8B-A	2x8b_A	NA	Stage 1
2XF8-A	2xf8_A	NA	Stage 1
2XH7-A	2xh7_A	NA	Stage 1
2XKX-A	2xkx_A	NA	Stage 1
2XOK-D	2xok_D	NA	Stage 1
2XOK-G	2xok_G	NA	Stage 1
2XOK-H	2xok_H	NA	Stage 1
2XRC-A	2xrc_A	NA	Stage 1
2XSX-A	2xsx_A	NA	Stage 1
2XTZ-A	2xtz_A	NA	Stage 1
2XV4-S	2xub_A	NA	Stage 2
2XVM-A	2xva_A	NA	Stage 2
2XVY-A	2xvx_A	NA	Stage 2
2XWE-A	2v3d_A	NA	Stage 2
2XYY-A	2xyy_A	NA	Stage 1
2XZ3-A	2xz3_A	NA	Stage 1
2Y4T-A	2y4t_A	NA	Stage 1
2Y6V-A	2y6u_A	NA	Stage 2
2Y75-A	2y75_A	NA	Stage 1
2Y9P-A	2y9p_A	NA	Stage 1
2YB6-A	1jas_A	NA	Stage 2
2YHX-A	2yhx_A	NA	Stage 1
2YMB-A	2ymb_A	NA	Stage 1
2YV7-A	2yv7_A	NA	Stage 1
2YXV-A	2yxv_A	NA	Stage 1
2YZ2-A	2yz2_A	NA	Stage 1
2Z0E-A	2z0d_A	NA	Stage 2
2Z2B-A	2z2b_A	NA	Stage 1
2Z2C-A	2z2c_A	NA	Stage 1
2Z4I-A	2z4h_A	NA	Stage 2
2Z5F-A	2z5f_A	NA	Stage 1
2Z98-A	1v4b_A	NA	Stage 2
2ZAE-A	2zae_A	NA	Stage 1
2ZB2-A	2zb2_A	NA	Stage 1
2ZFD-A	2zfd_A	NA	Stage 1
2ZFN-A	2zfn_A	NA	Stage 1
2ZJ1-A	2ziz_A	NA	Stage 2
2ZLF-A	1zyz_A	NA	Stage 2
2ZOC-A	2zoc_A	NA	Stage 1
2ZPN-A	2zpn_A	NA	Stage 1
2ZSH-A	2zsh_A	NA	Stage 1
2ZYA-A	2zya_A	NA	Stage 1
2ZZ9-A	2zz9_A	NA	Stage 1
3A2E-A	3a2e_A	NA	Stage 1
3A3C-A	3a3c_A	NA	Stage 1
3A58-B	3a58_B	NA	Stage 1
3A5Z-A	3a5z_A	NA	Stage 1
3A7P-A	3a7p_A	NA	Stage 1
3A9Z-A	3a9x_A	NA	Stage 2
3AAI-A	3aai_A	NA	Stage 1
3AFO-A	3afo_A	NA	Stage 1
3AH8-G	3ah8_G	NA	Stage 1
3AJP-A	3ajp_A	NA	Stage 1
3AKJ-A	3akj_A	NA	Stage 1
3AN2-A	3an2_A	NA	Stage 1
3AQ4-A	3aq4_A	NA	Stage 1
3AQU-A	3aqu_A	NA	Stage 1
3B46-A	3b46_A	NA	Stage 1
3B4Y-A	3b4y_A	NA	Stage 1
3B54-A	3b54_A	NA	Stage 1
3B5K-A	3b5k_A	NA	Stage 1
3B6J-A	2r96_A	NA	Stage 2
3B8A-X	3b8a_X	NA	Stage 1
3B96-A	3b96_A	NA	Stage 1
3B97-A	3b97_A	NA	Stage 1
3BDN-A	3bdn_A	NA	Stage 1
3BF0-A	3bez_A	NA	Stage 2
3BFX-A	3bfx_A	NA	Stage 1
3BG0-A	3bg0_A	NA	Stage 1
3BGP-A	2obj_A	NA	Stage 2
3BH7-B	3bh6_B	NA	Stage 2
3BHI-A	1wma_A	NA	Stage 2
3BHO-A	3bho_A	NA	Stage 1
3BIC-A	2xij_A	NA	Stage 2
3BJE-A	3bje_A	NA	Stage 1
3BLV-B	3blv_B	NA	Stage 1
3BLX-A	3blw_A	NA	Stage 2
3BPT-A	3bpt_A	NA	Stage 1
3BSQ-A	3bsq_A	NA	Stage 1
3BT1-U	3bt1_U	NA	Stage 1
3BT7-A	3bt7_A	NA	Stage 1
3BTS-A	3bts_A	NA	Stage 1
3BZF-B	3bzf_B	NA	Stage 1
3BZH-A	3bzh_A	NA	Stage 1
3C1J-A	3c1j_A	NA	Stage 1
3C3W-A	3c3w_A	NA	Stage 1
3C6K-A	3c6k_A	NA	Stage 1
3C98-B	3c98_B	NA	Stage 1
3C9C-A	3c99_A	NA	Stage 2
3CB4-D	3cb4_A	NA	Stage 2
3CB8-A	3c8f_A	NA	Stage 2
3CDI-A	3cdi_A	NA	Stage 1
3CDY-A	3cdy_A	NA	Stage 1
3CG6-A	3cg6_A	NA	Stage 1
3CH4-B	3ch4_B	NA	Stage 1
3CIR-B	1kf6_B	NA	Stage 2
3CKC-A	3ck7_A	NA	Stage 2
3CMI-A	3cmi_A	NA	Stage 1
3CON-A	3con_A	NA	Stage 1
3COS-A	3cos_A	NA	Stage 1
3CP2-A	3cp2_A	NA	Stage 1
3CPH-A	3cph_A	NA	Stage 1
3CPJ-B	3cpj_B	NA	Stage 1
3CPT-A	1sko_A	NA	Stage 2
3CRK-A	1jm6_A	NA	Stage 2
3CTZ-A	3ctz_A	NA	Stage 1
3CUE-A	3cue_A	NA	Stage 1
3CUE-B	3cue_B	NA	Stage 1
3CUE-C	3cue_C	NA	Stage 1
3CUE-D	3cue_D	NA	Stage 1
3CUE-F	1ukv_Y	NA	Stage 2
3CUK-A	2du8_A	NA	Stage 2
3CUQ-A	3cuq_A	NA	Stage 1
3CUQ-C	3cuq_C	NA	Stage 1
3CX5-B	1ezv_B	NA	Stage 2
3CXS-A	2huz_A	NA	Stage 2
3D3W-A	1pr9_A	NA	Stage 2
3D4G-A	3d4c_A	NA	Stage 2
3D4J-A	3d4j_A	NA	Stage 1
3D68-A	3d68_A	NA	Stage 1
3D84-X	2fzj_A	NA	Stage 2
3D8X-A	3d8x_A	NA	Stage 1
3D9S-A	3d9s_A	NA	Stage 1
3DAV-A	3d9y_A	NA	Stage 2
3DBL-I	3dbl_I	NA	Stage 1
3DCY-A	3dcy_A	NA	Stage 1
3DD5-A	3dcn_A	NA	Stage 2
3DF0-A	3bow_A	NA	Stage 2
3DHT-A	3dht_A	NA	Stage 1
3DHW-A	3dhw_A	NA	Stage 1
3DI2-A	3di2_A	NA	Stage 1
3DL9-A	3c6g_A	NA	Stage 2
3DLJ-A	3dlj_A	NA	Stage 1
3DLX-A	3dlx_A	NA	Stage 1
3DM0-A	3dm0_A	NA	Stage 1
3DOE-B	3doe_B	NA	Stage 1
3DOJ-A	3doj_A	NA	Stage 1
3DTQ-A	3dtq_A	NA	Stage 1
3DUZ-A	3duz_A	NA	Stage 1
3DW8-B	3dw8_B	NA	Stage 1
3DXR-A	3dxr_A	NA	Stage 1
3DXR-B	3dxr_B	NA	Stage 1
3DZU-A	3dzu_A	NA	Stage 1
3E0L-A	3e0l_A	NA	Stage 1
3E46-A	3e46_A	NA	Stage 1
3E6I-A	3e4e_A	NA	Stage 2
3E73-A	3e6u_A	NA	Stage 2
3E9K-A	3e9k_A	NA	Stage 1
3ECW-A	3ecw_A	NA	Stage 1
3EDY-A	3edy_A	NA	Stage 1
3EI8-A	3ei8_A	NA	Stage 1
3EIQ-A	3eiq_A	NA	Stage 1
3EJE-A	3ejb_A	NA	Stage 2
3EJY-A	3ejy_A	NA	Stage 1
3EL3-A	3dbg_A	NA	Stage 2
3ELO-A	3elo_A	NA	Stage 1
3ENP-A	3enp_A	NA	Stage 1
3EPJ-A	3eph_A	NA	Stage 2
3EQ1-A	3eq1_A	NA	Stage 1
3EQC-A	3eqc_A	NA	Stage 1
3ES6-B	3es6_B	NA	Stage 1
3ES9-A	3es9_A	NA	Stage 1
3EUF-A	3eue_A	NA	Stage 2
3EXI-A	3exi_A	NA	Stage 1
3EYA-A	3eya_A	NA	Stage 1
3EYC-A	1xki_A	NA	Stage 2
3EYX-A	3eyx_A	NA	Stage 1
3EZK-A	3ezk_A	NA	Stage 1
3F1R-A	3f1r_A	NA	Stage 1
3F3P-A	3f3f_A	NA	Stage 2
3F3Q-A	3f3q_A	NA	Stage 1
3F3S-A	3f3s_A	NA	Stage 1
3F52-A	3f51_A	NA	Stage 2
3F5F-A	3f5f_A	NA	Stage 1
3F5O-A	2f0x_A	NA	Stage 2
3F9R-A	3f9r_A	NA	Stage 1
3FAV-B	3fav_B	NA	Stage 1
3FB3-A	3fb3_A	NA	Stage 1
3FCS-A	3fcs_A	NA	Stage 1
3FCX-A	3fcx_A	NA	Stage 1
3FE4-A	3fe4_A	NA	Stage 1
3FJZ-A	3fjx_A	NA	Stage 2
3FKY-A	3fky_A	NA	Stage 1
3FM7-A	1ygt_A	NA	Stage 2
3FM8-C	3fm8_C	NA	Stage 1
3FMT-A	3fmt_A	NA	Stage 1
3FPZ-A	3fpz_A	NA	Stage 1
3FRT-A	3frt_A	NA	Stage 1
3FSL-A	3fsl_A	NA	Stage 1
3FVS-A	3fvs_A	NA	Stage 1
3FWC-A	2doq_A	NA	Stage 2
3FXO-A	3fxj_A	NA	Stage 2
3FY7-A	3fy7_A	NA	Stage 1
3FZ0-A	3fz0_A	NA	Stage 1
3G1R-A	3cmf_A	NA	Stage 2
3G33-B	3g33_B	NA	Stage 1
3G8M-A	3g8m_A	NA	Stage 1
3GBG-A	3gbg_A	NA	Stage 1
3GC3-A	3gc3_A	NA	Stage 1
3GC9-A	3gc9_A	NA	Stage 1
3GCO-A	3gcn_A	NA	Stage 2
3GDT-A	3gdr_A	NA	Stage 2
3GGR-C	3g65_B	NA	Stage 2
3GHG-C	3ghg_C	NA	Stage 1
3GNI-A	1upk_A	NA	Stage 2
3GPD-R	3gpd_G	NA	Stage 2
3GTU-B	3gtu_B	NA	Stage 1
3GYF-A	1mvs_A	NA	Stage 2
3GZD-A	3gzc_A	NA	Stage 2
3GZN-I	3gzn_I	NA	Stage 1
3H0G-C	3h0g_C	NA	Stage 1
3H0G-D	3h0g_D	NA	Stage 1
3H0G-K	3h0g_K	NA	Stage 1
3H1I-C	1bcc_C	NA	Stage 2
3H32-B	3h32_B	NA	Stage 1
3H4P-A	3h4p_A	NA	Stage 1
3H4Z-A	3h4z_A	NA	Stage 1
3H5L-A	3h5l_A	NA	Stage 1
3H7R-A	3h7r_A	NA	Stage 1
3H7U-A	3h7u_A	NA	Stage 1
3H90-A	3h90_A	NA	Stage 1
3HAJ-A	3haj_A	NA	Stage 1
3HBX-A	3hbx_A	NA	Stage 1
3HD6-A	3hd6_A	NA	Stage 1
3HF4-B	3dht_B	NA	Stage 2
3HHS-A	3hhs_A	NA	Stage 1
3HHS-B	3hhs_B	NA	Stage 1
3HIY-A	3hiy_A	NA	Stage 1
3HKS-A	3hks_A	NA	Stage 1
3HL2-A	3hl2_A	NA	Stage 1
3HLK-A	3hlk_A	NA	Stage 1
3HOF-A	3hof_A	NA	Stage 1
3HOX-E	1dzf_A	NA	Stage 2
